,Unnamed: 0.3,Unnamed: 0,Video,Timestamp,Transcript at Timestamp,Score,category 1 of text,"category 2 of text (subcategory, if applicable)",emotion of comedian at timestamp,action of comedian at timestamp,gesticulating,buildup vs punchline,link,Unnamed: 0.1,Unnamed: 0.2,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
714,714,714,,1:57,"Yes, I had on my best ho dress,",0,personal,,serious,walking,Yes,buildup,,714,25,0.714636364,0.563061325,-1.024949584,-0.707153972,2.357448081,-1.601960411,0.8688071,-0.993526352,0.552365864,-0.033221534,0.146687311,-0.612845633,-0.22934856
715,715,715,,2:00,that was red.,1,personal,,serious,walking,Yes,buildup,,715,26,0.937535265,1.216345559,-0.323761309,-1.145814984,1.723163215,-1.882068452,0.584982833,-1.11275673,0.578960977,-0.470777591,0.347390239,-0.645950294,0.192751273
716,716,716,,2:07,I had my freshly new attached ponytail from that morning.,1,personal,cultural reference,serious,miming,Yes,buildup,,716,27,0.890170455,1.040677618,-0.575702523,-1.04207858,1.798271146,-1.989166861,0.94663435,-0.996695526,0.381669778,-0.412180052,0.317795356,-0.449884991,0.090489829
717,717,717,,2:25,I had on my homegirl's shoes,1,personal,,serious,miming,Yes,buildup,,717,28,0.800026103,0.92380262,-0.905413853,-0.932369792,2.078312134,-1.628492572,1.229241507,-0.906445997,0.15221113,-0.28477984,0.212080348,-0.583230954,-0.154940836
718,718,718,,2:31,that were slightly smaller,1,personal,,laughing,miming,Yes,buildup,,718,29,1.009410479,1.052552195,-0.582055601,-1.075576512,1.689650916,-2.038258123,0.790568552,-1.079255307,0.314106435,-0.41752473,0.420456861,-0.292093295,0.208018129
719,719,719,,2:38,than my feet.,1,personal,,laughing,miming,Yes,buildup,,719,30,0.940981967,1.163179217,-0.501421419,-1.124277046,1.535028605,-2.108708278,0.893770408,-1.037755923,0.253980205,-0.432383062,0.443100447,-0.256975272,0.23148015
720,720,720,,2:44,I stood up against the wall a lot.,1,personal,,serious,standing,No,punchline,,720,31,0.937924673,1.249245439,-0.423232828,-1.072944352,1.723335765,-1.848711693,0.84198442,-1.208207591,0.381085723,-0.505132154,0.16789302,-0.449390913,0.206150492
721,721,721,https://www.youtube.com/watch?v=qCt2cVVIRyk&ab_channel=ComedyCentralStand-Up,0:00,#NAME?,0,personal,,normal,walking,No,buildup,,721,0,1.329342527,0.775013995,-0.467107073,-0.309781306,1.114824248,-2.325566684,1.034985874,-1.00530703,0.501731541,0.222204501,-0.830353837,0.524855429,-0.564842186
722,722,722,,0:01,"Uh, I'm a girl.",1,personal,unexpected,normal,walking,Yes,punchline,,722,1,1.315682347,1.095867077,-0.307909664,-0.423900689,1.020040073,-2.050677759,1.091952049,-1.417966588,0.027693508,-0.363624569,-0.527141297,0.89774499,-0.357759478
723,723,723,,0:06,"I just got to clear that up right away. I know some of you are staring at me like,",0,personal,,normal,standing,Yes,buildup,,723,2,1.137831273,1.03217998,-0.383601315,-0.524927809,0.99097813,-2.041331398,1.826339801,-0.526209003,-0.315892429,-0.712209551,-0.073393213,0.411311853,-0.821076317
724,724,724,,0:09,"""is that a teenage Asian boy on stage?""",1,one man conversation,imitation,amused,standing,Yes,buildup,,724,3,1.093969834,0.799434877,-0.747461799,-0.651249293,1.385738995,-1.625031779,2.049137518,-0.30697906,-0.202692958,-0.734949544,-0.314094847,0.056676923,-0.802498866
725,725,725,,0:12,"Nope, just a lesbian,",1,personal,unexpected,normal,standing,Yes,punchline,,725,4,1.138714169,0.961714855,-0.6782802,-0.760775191,1.403135488,-1.462255436,1.649333521,-0.940368099,0.116377829,-0.8223678,-0.224236797,0.589031238,-0.970023576
726,726,726,,0:14,"but I did skateboard here, so kinda both.",1,personal,unexpected,normal,standing,Yes,punchline,,726,5,1.168706865,1.033786266,-0.518633617,-0.668096604,1.089555617,-1.884390604,1.632855502,-0.941003728,0.097512711,-0.607018615,-0.36127914,0.70389132,-0.745885973
727,727,727,,0:20,"I know it's confusing, like I hate going to public bathrooms cause I never know which one I should go into",0,personal,,normal,standing,Yes,buildup,,727,6,1.078428946,0.876504696,-0.574018279,-0.599396561,1.051505408,-1.65708416,2.086116033,-0.643684999,-0.183846398,-0.428369281,-0.255101106,0.398339019,-1.149393317
728,728,728,,0:25,"and I think I should just start going to the men's room cause no one would say anything to me,",0,personal,,normal,standing,Yes,buildup,,728,7,1.04269013,0.755638559,-0.639800166,-0.510979155,1.226709247,-1.38257004,2.101779303,-0.63062647,-0.029940288,-0.400079673,-0.355883711,0.265837177,-1.442774912
729,729,729,,0:29,but I don't want people to think that I'm...pooping all the time.,1,personal,unexpected,amused,standing,Yes,punchline,,729,8,1.255298692,1.054362418,-0.351471443,-0.531463818,0.871023159,-2.015580778,1.475108978,-1.04478284,0.072023683,-0.63980775,-0.57917341,0.914881868,-0.480418759
730,730,730,,0:39,"You know? It's like we're here to take 30 second long poops, okay?",1,personal,unexpected,normal,standing,Yes,punchline,,730,9,1.145055862,1.007988657,-0.548066646,-0.570039523,1.210003903,-1.91862465,1.722053299,-0.77928078,0.147180673,-0.36446154,-0.385673438,0.301124853,-0.967260669
731,731,731,,0:43,"So usually, I go to the ladies room, which I like better anyways. It smells nice, it's clean",0,personal,,normal,standing,Yes,buildup,,731,10,1.115214952,0.837508979,-0.679902459,-0.589444349,1.34592976,-1.54631638,1.882175305,-0.820628041,-0.041825024,-0.570363129,-0.231759745,0.424410722,-1.125000591
732,732,732,,0:49,"But whenever I go in there, a lady will always look at me,",0,personal,,amused,standing,Yes,buildup,,732,11,1.059523583,0.840713592,-0.471504828,-0.590111829,0.906440051,-1.065081688,2.21555888,-0.305939748,-0.212957735,-1.112532654,-0.447133541,0.546760879,-1.363734961
733,733,733,,0:52,"then look at the bathroom sign, very confused,",1,personal,,normal,standing,Yes,buildup,,733,12,1.037440886,0.514047919,-0.873889758,-0.479744449,1.265808688,-1.636728061,2.012776878,-0.570700376,-0.058915534,-0.227112425,-0.250459595,0.534136745,-1.266660916
734,734,734,,0:55,"then look back at me and point to the bathroom sign and go,",1,personal,,normal,standing,Yes,buildup,,734,13,1.079673131,0.608767193,-0.665041623,-0.233762995,1.237971447,-1.463654689,1.708261172,-0.972422228,0.055717837,-0.39084488,-0.625782887,1.0186827,-1.357564178
735,735,735,,0:59,"""this is the women's bathroom.""",1,imitation,stereotype,amused,crouching,Yes,buildup,,735,14,1.004171009,0.465345308,-0.785966292,-0.27077291,1.548210754,-1.769944261,1.793022582,-0.42517297,0.064226594,-0.730281272,-0.614069908,0.636920541,-0.915689175
736,736,736,,1:03,"Yeah, as if I can't read drawings.",1,personal,unexpected,normal,standing,Yes,punchline,,736,15,1.203182327,0.900350263,-0.600288257,-0.598655103,1.102182463,-2.098796572,1.587837766,-0.758509485,0.341201974,-0.429008429,-0.701574428,0.532318997,-0.480241515
737,737,737,,1:11,"We all saw the little triangle. That's a skirt, I know, okay?",1,personal,,annoyed,standing,Yes,punchline,,737,16,1.236045324,1.00420819,-0.573121912,-0.471461005,1.521357353,-1.862860787,1.400692128,-1.102029881,-0.226074415,-0.506126773,-0.266773926,0.452954448,-0.606808744
738,738,738,,1:14,I've worn a triangle before.,1,personal,,annoyed,standing,Yes,punchline,,738,17,1.274777318,1.26807398,-0.401310881,-0.630162664,1.23458263,-1.917829602,1.386735806,-0.992824726,0.03398842,-0.734988803,-0.414660751,0.382015482,-0.48839621
739,739,739,,1:18,"One time, I wore a triangle one time",1,personal,,amused,standing,Yes,buildup,,739,18,1.234323767,1.122454302,-0.423948521,-0.37380248,1.313189621,-1.612926071,1.451218824,-1.229335111,-0.386440514,-0.787235994,-0.398317195,0.760225993,-0.669406622
740,740,740,,1:20,"and I was like, I don't like triangles so,",1,personal,,amused,standing,Yes,punchline,,740,19,1.228806303,1.225643776,-0.417223856,-0.738765688,1.09955881,-1.988311255,1.312975975,-0.937870889,-0.148834134,-0.968349654,-0.151841504,0.690393799,-0.206181683
741,741,741,,1:25,now I just wear two rectangles.,1,personal,,normal,standing,Yes,punchline,,741,20,1.218264434,1.063021025,-0.477386956,-0.719941896,0.93598272,-2.101707125,1.477004311,-0.960609513,0.048184961,-0.588375404,-0.198844452,0.787686427,-0.483278531
742,742,742,,1:30,"But that lady is always looking at me like she's expecting something. So I think the next time it happens,",0,personal,,normal,standing,Yes,buildup,,742,21,1.152467171,0.863314604,-0.707520875,-0.618284528,1.336049698,-1.487781439,1.75916421,-0.964798783,0.113534684,-0.343793355,-0.283542931,0.448769333,-1.267577789
743,743,743,,1:35,I'm just going to like pull my tampon out and give it to her.,1,personal,unexpected,amused,miming,Yes,punchline,,743,22,1.370442697,0.647059995,-0.66827772,-0.392359941,1.160160721,-2.086220925,1.426907892,-1.032720921,0.067341878,-0.114509223,-0.627367776,0.780292795,-0.530749471
744,744,744,,1:47,"Like, is this what you wanted?",1,one man conversation,personal,annoyed,standing,Yes,buildup,,744,23,1.415673227,0.746954177,-0.728842168,-0.566177733,1.107094616,-2.006823894,1.410409777,-1.10081518,0.069401584,0.132533819,-0.402846806,0.648928154,-0.725489573
745,745,745,,1:49,Are you the bathroom bridge troll?,1,one man conversation,personal,amused,standing,Yes,punchline,,745,24,1.261955317,1.124396528,-0.520935297,-0.706529417,1.154416124,-2.060764458,1.408076212,-1.022051651,0.009444632,-0.520664557,-0.186346264,0.508198872,-0.449196041
746,746,746,,1:53,"I had to pay her a tampon to pee, I didn't now, all right?",1,personal,,annoyed,standing,Yes,punchline,,746,25,1.107228952,1.063346346,-0.36946177,-0.694810497,0.703554147,-1.924732167,1.903088591,-0.637980121,0.294345972,-0.473290261,-0.534222148,0.524493217,-0.961560261
747,747,747,,1:56,"The other thing I hate doing is flying cause every time I fly,
I have to go through airport security
and you have to go through that full body scanner.",0,personal,,normal,standing,Yes,buildup,,747,26,1.107919213,0.835232995,-0.510908874,-0.446722245,1.006334954,-1.473429743,2.167433919,-0.661078634,-0.20499359,-0.392736282,-0.480179509,0.369384227,-1.31625643
748,748,748,,2:02,You know the one where you pose for three seconds,0,personal,,normal,standing,Yes,buildup,,748,27,1.022814758,0.7264372,-0.636508179,-0.268794867,1.33364157,-1.657676613,1.757002154,-0.611687581,0.014684784,-0.795930116,-0.642531004,0.850180668,-1.091632774
749,749,749,,2:04,and then it tells you if you're a terrorist or not.,1,sarcasm,unexpected,amused,standing,Yes,punchline,,749,28,1.160939832,1.043533856,-0.57326165,-0.662212927,1.304189348,-1.982864349,1.560907502,-0.848425133,0.18143552,-0.476525746,-0.205956573,0.287119914,-0.788879593
750,750,750,,2:09,"But I don't know if you know this, when you go through that machine,
the agent actually has to pick your gender.
That's how the machine works, right?",0,personal,,normal,standing,Yes,buildup,,750,29,1.105040908,0.932625236,-0.639710139,-0.743440608,1.106624529,-1.414460633,2.103109439,-0.658141393,0.102529484,-0.454271764,-0.410428557,0.1746049,-1.204081402
751,751,751,,2:15,"So since I look like me, he always picks male, right? Then I go through the machine",0,personal,sarcasm,normal,standing,Yes,buildup,,751,30,1.025537586,0.44709992,-0.716906661,-0.205896929,1.314809327,-1.196845436,1.936448848,-0.919245017,-0.009217752,-0.162084184,-0.506203507,0.646446446,-1.653942642
752,752,752,,2:20,"and then he's like, ah fuck, we gotta do it again.",1,imitation,sarcasm,angry,crouching,Yes,punchline,,752,31,1.172721554,0.822146845,-0.4984745,-0.572900266,0.806950199,-1.729938018,2.069015283,-0.649963907,0.04632065,-0.556950678,-0.650700799,0.663314755,-0.921541119
753,753,753,,2:25,"I'm like, what do you mean we have to do it again?",1,one man conversation,personal,annoyed,standing,Yes,punchline,,753,32,1.11112214,1.005804271,-0.623593576,-0.822854889,1.160582022,-1.722854018,1.971848885,-0.651495276,-0.131783304,-0.718061146,-0.416774982,0.331463682,-0.493403809
754,754,754,,2:28,"Okay, like you messed up. I feel like you just have to do it again.",1,personal,,annoyed,standing,Yes,punchline,,754,33,1.046754242,0.958264901,-0.771355114,-0.926340537,1.33275543,-1.609505789,1.858062923,-0.512271114,0.262407238,-0.762984021,-0.267586771,0.217346174,-0.825547562
755,755,755,,2:32,"Right? Even if I was carrying a bomb,",0,personal,,normal,standing,Yes,buildup,,755,34,1.18084534,1.196310141,-0.341958955,-0.436019109,1.168718035,-1.882690999,1.589649454,-0.699307476,0.011950633,-0.870879055,-0.567214963,0.457598628,-0.807001674
756,756,756,,2:34,"just let me keep it, okay?",1,personal,sarcasm,amused,standing,Yes,punchline,,756,35,1.25112976,1.134226975,-0.532871172,-0.753132505,1.159882382,-1.894993356,1.491819478,-1.012882208,0.062971376,-0.727643196,-0.442305973,0.547471811,-0.283673373
757,757,757,,2:37,That's good customer service,1,personal,sarcasm,amused,standing,Yes,punchline,,757,36,1.323754354,1.043026751,-0.660955606,-0.707225313,1.429423509,-1.999267734,1.065450959,-1.228882363,0.264785605,-0.278029072,-0.255270858,0.404397018,-0.40120725
758,758,758,,2:41,"So they make me go through the machine twice,",0,personal,,normal,standing,Yes,buildup,,758,37,1.164136984,0.876148784,-0.744123736,-0.807073896,1.296038964,-1.607886526,1.880514447,-0.767091684,-0.078855771,-0.654008011,-0.160895572,0.411335344,-0.808239327
759,759,759,,2:43,"I'm getting cancer twice as fast,",1,personal,sarcasm,normal,standing,Yes,punchline,,759,38,1.192260813,0.887824512,-0.833852327,-0.861238248,1.431112522,-1.654891015,1.684723202,-0.962077333,0.239856497,-0.384877891,-0.284277848,0.227041489,-0.681604374
760,760,760,,2:47,"but sometimes when I go through the first time, the machine will go off, so the guy comes over and he starts patting me down, right? I don't say anything because it's nine in the morning, I'm tired",0,personal,,normal,standing,Yes,buildup,,760,39,1.183889888,0.874277475,-0.512376159,-0.3681112,1.25917081,-1.63968557,1.778675258,-0.976712615,-0.093406431,-0.429780431,-0.372216002,0.503906196,-1.207631218
761,761,761,,2:56,also it does nothing for me.,1,personal,unexpected,normal,standing,No,punchline,,761,40,1.295081977,1.146729086,-0.404597513,-0.609043057,0.98074547,-1.967239137,1.52545065,-1.099699526,0.039367179,-0.427045888,-0.438846046,0.582695108,-0.623598304
762,762,762,,3:02,"So, he starts patting me down and at right about here,",1,personal,,normal,standing,Yes,buildup,,762,41,1.223814078,1.174379596,-0.374137207,-0.82406347,0.795821398,-1.814281169,1.779078915,-0.836523053,0.239976734,-0.499654985,-0.335374448,0.426333542,-0.955369931
763,763,763,,3:08,he realizes that he's wrong,1,personal,,normal,standing,No,punchline,,763,42,1.224398297,0.996382686,-0.577666666,-0.576238081,1.470753117,-1.739062411,1.360535021,-1.161923375,0.07704617,-0.720862026,-0.381741838,0.63950519,-0.611126084
764,764,764,,3:11,and then you can just see the color drain from his face.,1,personal,imitation,serious,crouching,Yes,buildup,,764,43,1.215624715,1.157747739,-0.601037449,-0.901226013,1.227883449,-1.902188713,1.532563508,-0.911339863,0.033461587,-0.662905653,-0.087972048,0.303069165,-0.403680424
765,765,765,,3:16,"He's like, oh my God, this might be sexual harassment",1,personal,imitation,serious,crouching,Yes,buildup,,765,44,1.175876592,0.840972148,-0.442327197,-0.173751084,1.472977802,-1.811785522,1.372667912,-1.051566773,-0.049038712,-0.747579107,-0.541340092,0.810108818,-0.855214786
766,766,766,,3:22,and that just makes my day.,1,personal,unexpected,laughing,standing,Yes,punchline,,766,45,1.39492381,1.021006285,-0.480511855,-0.720423108,0.882775308,-2.169666894,1.459183822,-0.923379075,0.163502115,-0.313369982,-0.537680638,0.532651417,-0.309011206
767,767,767,,3:29,He thinks I'm going to sue him.,1,personal,,amused,standing,No,buildup,,767,46,1.247871312,0.557094847,-0.832998619,-0.502879097,1.223704471,-2.163055938,1.482619381,-0.704076735,0.356516459,0.106930545,-0.533787439,0.538208408,-0.776147593
768,768,768,,3:31,"I'm not, but you don't know that.",1,personal,sarcasm,laughing,standing,Yes,punchline,,768,47,1.323577011,1.394560771,-0.347281053,-0.913344447,0.857755222,-1.92459825,1.377070405,-0.962915864,-0.002624058,-0.86234263,-0.260511879,0.493697868,-0.173043096
769,769,769,,3:35,I just walk away and I wave and I wink.,1,personal,sarcasm,amused,walking,Yes,buildup,,769,48,1.208176913,1.314644453,-0.294777853,-0.940466609,0.798708115,-1.693530459,1.724228572,-0.722212286,0.053829847,-1.09976029,-0.312732288,0.496381814,-0.532489929
770,770,770,,3:38,It's a fun little game I like to play.,1,personal,sarcasm,normal,walking,No,buildup,,770,49,1.165705374,0.96549993,-0.382872263,-0.527238531,0.865796725,-1.499507152,1.779810316,-0.845668531,0.27554118,-0.780158421,-0.988110697,0.918879134,-0.947677064
771,771,771,,0:00,then you get into silly arguments when you're married we were three months before we had our really first big blowout fight.,0,personal,,normal,walking,yes,buildup  ,https://www.youtube.com/watch?v=lxegjE-Qk9o&ab_channel=TimGrable,771,0,0.84514995,0.900958411,-0.961242743,-0.72390515,2.211962468,-1.65993162,1.062902702,-0.685676511,-0.087789359,-0.612101009,0.371780535,-0.193004597,-0.469103078
772,772,772,,0:08,our first big fight was over a roaster chicken. tiny little greasy little bird about that big,1,unexpected ,personal,normal,walking,yes,buildup,,772,1,0.868773774,1.085899331,-0.81058243,-0.614704222,1.979809288,-1.809702629,1.263896263,-0.752185612,-0.345253844,-0.479623642,0.188807829,-0.039588058,-0.535546048
773,773,773,,0:13,i'd gone to take a nap i didn't know any better i really didn't ,1,personal,sarcasm,normal,walking,yes,buildup,,773,2,0.901538943,1.161320189,-0.841396983,-0.792913349,1.756736568,-1.908383283,1.386778379,-0.636292215,-0.248871785,-0.416731945,0.099400233,-0.013795766,-0.447388986
774,774,774,,0:16,i learned early on naps were a huge mistake in my home god forbit i'm rested,1,sarcasm,personal,laughing,standing,yes,punchline,,774,3,0.992649711,1.416099406,-0.693473717,-0.934573867,1.660547208,-1.917128789,0.966539052,-0.897150797,-0.198873049,-0.508734353,0.370048148,-0.041238954,-0.21471
